Region_Code,Year,Total_Crimes,Crime_Rate,Region_Name
GM0091,2012,0.0,0.0,Sneek
GM0091,2013,0.0,0.0,Sneek
GM0091,2014,0.0,0.0,Sneek
GM0091,2015,0.0,0.0,Sneek
GM0091,2016,0.0,0.0,Sneek
GM0091,2017,0.0,0.0,Sneek
GM0091,2018,0.0,0.0,Sneek
GM0091,2019,0.0,0.0,Sneek
GM0091,2020,0.0,0.0,Sneek
GM0091,2021,0.0,0.0,Sneek
GM0091,2022,0.0,0.0,Sneek
GM0091,2023,0.0,0.0,Sneek
GM0091,2024,0.0,0.0,Sneek
GM0093,2010,405.0,86.0,Terschelling
GM0093,2011,520.0,110.1,Terschelling
GM0093,2012,390.0,81.7,Terschelling
GM0093,2013,355.0,74.0,Terschelling
GM0093,2014,315.0,65.7,Terschelling
GM0093,2015,315.0,65.5,Terschelling
GM0093,2016,270.0,55.4,Terschelling
GM0093,2017,225.0,45.9,Terschelling
GM0093,2018,245.0,49.9,Terschelling
GM0093,2019,190.0,39.3,Terschelling
GM0093,2020,150.0,30.9,Terschelling
GM0093,2021,175.0,35.5,Terschelling
GM0093,2022,150.0,30.0,Terschelling
GM0093,2023,155.0,31.5,Terschelling
GM0093,2024,130.0,26.1,Terschelling
GM0096,2010,120.0,103.4,Vlieland
GM0096,2011,115.0,99.9,Vlieland
GM0096,2012,95.0,86.0,Vlieland
GM0096,2013,95.0,86.2,Vlieland
GM0096,2014,105.0,94.6,Vlieland
GM0096,2023,95.0,73.6,Vlieland
GM0098,2010,1085.0,42.0,Weststellingwerf
GM0098,2011,1055.0,40.9,Weststellingwerf
GM0098,2012,1010.0,39.2,Weststellingwerf
GM0098,2013,970.0,37.9,Weststellingwerf
GM0098,2014,835.0,32.8,Weststellingwerf
GM0098,2015,950.0,37.1,Weststellingwerf
GM0098,2016,825.0,32.4,Weststellingwerf
GM0098,2017,680.0,26.6,Weststellingwerf
GM0098,2018,735.0,28.5,Weststellingwerf
GM0098,2019,855.0,33.1,Weststellingwerf
GM0098,2020,810.0,31.2,Weststellingwerf
GM0098,2021,660.0,25.2,Weststellingwerf
GM0098,2022,660.0,25.2,Weststellingwerf
GM0098,2023,615.0,23.3,Weststellingwerf
GM0098,2024,605.0,22.8,Weststellingwerf
GM0104,2010,420.0,38.2,Nijefurd
GM0104,2011,0.0,0.0,Nijefurd
GM0104,2012,0.0,0.0,Nijefurd
GM0104,2013,0.0,0.0,Nijefurd
GM0104,2014,0.0,0.0,Nijefurd
GM0104,2015,0.0,0.0,Nijefurd
GM0104,2016,0.0,0.0,Nijefurd
GM0104,2017,0.0,0.0,Nijefurd
GM0104,2018,0.0,0.0,Nijefurd
GM0104,2019,0.0,0.0,Nijefurd
GM0104,2020,0.0,0.0,Nijefurd
GM0104,2021,0.0,0.0,Nijefurd
GM0104,2022,0.0,0.0,Nijefurd
GM0104,2023,0.0,0.0,Nijefurd
GM0104,2024,0.0,0.0,Nijefurd
GM0106,2010,5350.0,80.1,Assen
GM0106,2011,4945.0,73.6,Assen
GM0106,2012,5000.0,74.4,Assen
GM0106,2013,4745.0,70.6,Assen
GM0106,2014,4130.0,61.4,Assen
GM0106,2015,3840.0,57.2,Assen
GM0106,2016,3755.0,56.0,Assen
GM0106,2017,3380.0,50.1,Assen
GM0106,2018,3040.0,44.9,Assen
GM0106,2019,3580.0,52.7,Assen
GM0106,2020,3700.0,53.9,Assen
GM0106,2021,3395.0,49.3,Assen
GM0106,2022,3445.0,49.9,Assen
GM0106,2023,3805.0,54.8,Assen
GM0106,2024,3220.0,46.2,Assen
GM0109,2010,1960.0,54.3,Coevorden
GM0109,2011,2005.0,55.6,Coevorden
GM0109,2012,1835.0,51.1,Coevorden
GM0109,2013,1715.0,48.0,Coevorden
GM0109,2014,1665.0,46.5,Coevorden
GM0109,2015,1430.0,40.2,Coevorden
GM0109,2016,1305.0,36.9,Coevorden
GM0109,2017,1375.0,39.0,Coevorden
GM0109,2018,1260.0,35.6,Coevorden
GM0109,2019,1330.0,37.5,Coevorden
GM0109,2020,1290.0,36.5,Coevorden
GM0109,2021,1110.0,31.4,Coevorden
GM0109,2022,1185.0,33.4,Coevorden
GM0109,2023,1125.0,31.5,Coevorden
GM0109,2024,910.0,25.4,Coevorden
GM0114,2010,6340.0,57.9,Emmen
GM0114,2011,6425.0,58.8,Emmen
GM0114,2012,6415.0,58.9,Emmen
GM0114,2013,5750.0,53.0,Emmen
GM0114,2014,5845.0,54.1,Emmen
GM0114,2015,5405.0,50.2,Emmen
GM0114,2016,4780.0,44.4,Emmen
GM0114,2017,4140.0,38.5,Emmen
GM0114,2018,3890.0,36.3,Emmen
GM0114,2019,4160.0,38.8,Emmen
GM0114,2020,4390.0,41.0,Emmen
GM0114,2021,4425.0,41.4,Emmen
GM0114,2022,4750.0,44.1,Emmen
GM0114,2023,4290.0,39.4,Emmen
GM0114,2024,4035.0,36.9,Emmen
GM0118,2010,3820.0,69.7,Hoogeveen
GM0118,2011,4020.0,73.3,Hoogeveen
GM0118,2012,3480.0,63.4,Hoogeveen
GM0118,2013,3035.0,55.3,Hoogeveen
GM0118,2014,2790.0,51.1,Hoogeveen
GM0118,2015,2745.0,50.1,Hoogeveen
GM0118,2016,2540.0,46.0,Hoogeveen
GM0118,2017,2205.0,39.8,Hoogeveen
GM0118,2018,2190.0,39.4,Hoogeveen
GM0118,2019,2330.0,41.9,Hoogeveen
GM0118,2020,2385.0,42.8,Hoogeveen
GM0118,2021,2090.0,37.6,Hoogeveen
GM0118,2022,2270.0,40.6,Hoogeveen
GM0118,2023,2265.0,40.2,Hoogeveen
GM0118,2024,2320.0,41.0,Hoogeveen
GM0119,2010,1780.0,54.9,Meppel
GM0119,2011,1830.0,56.2,Meppel
GM0119,2012,1710.0,52.5,Meppel
GM0119,2013,1635.0,50.0,Meppel
GM0119,2014,1650.0,50.1,Meppel
GM0119,2015,1605.0,48.9,Meppel
GM0119,2016,1315.0,40.1,Meppel
GM0119,2017,1105.0,33.5,Meppel
GM0119,2018,985.0,29.5,Meppel
GM0119,2019,1130.0,33.7,Meppel
GM0119,2020,1220.0,36.0,Meppel
GM0119,2021,1050.0,30.5,Meppel
GM0119,2022,1310.0,37.7,Meppel
GM0119,2023,1270.0,35.8,Meppel
GM0119,2024,1185.0,33.0,Meppel
GM0140,2010,190.0,17.2,Littenseradiel
GM0140,2011,180.0,16.4,Littenseradiel
GM0140,2012,195.0,17.8,Littenseradiel
GM0140,2013,185.0,16.9,Littenseradiel
GM0140,2014,265.0,24.2,Littenseradiel
GM0140,2015,230.0,21.2,Littenseradiel
GM0140,2016,185.0,16.9,Littenseradiel
GM0140,2017,130.0,12.0,Littenseradiel
GM0140,2018,0.0,0.0,Littenseradiel
GM0140,2019,0.0,0.0,Littenseradiel
GM0140,2020,0.0,0.0,Littenseradiel
GM0140,2021,0.0,0.0,Littenseradiel
GM0140,2022,0.0,0.0,Littenseradiel
GM0140,2023,0.0,0.0,Littenseradiel
GM0140,2024,0.0,0.0,Littenseradiel
GM0141,2010,5005.0,69.0,Almelo
GM0141,2011,4895.0,67.5,Almelo
GM0141,2012,5240.0,72.0,Almelo
GM0141,2013,5305.0,73.0,Almelo
GM0141,2014,4495.0,62.0,Almelo
GM0141,2015,4120.0,57.0,Almelo
GM0141,2016,3995.0,55.2,Almelo
GM0141,2017,3900.0,53.8,Almelo
GM0141,2018,3550.0,48.9,Almelo
GM0141,2019,3705.0,50.9,Almelo
GM0141,2020,3805.0,52.0,Almelo
GM0141,2021,3640.0,49.8,Almelo
GM0141,2022,4360.0,59.6,Almelo
GM0141,2023,4145.0,56.1,Almelo
GM0141,2024,4000.0,53.8,Almelo
GM0147,2010,725.0,33.9,Borne
GM0147,2011,730.0,33.9,Borne
GM0147,2012,705.0,32.8,Borne
GM0147,2013,710.0,32.6,Borne
GM0147,2014,720.0,32.9,Borne
GM0147,2015,715.0,32.5,Borne
GM0147,2016,670.0,30.0,Borne
GM0147,2017,605.0,26.5,Borne
GM0147,2018,580.0,25.1,Borne
GM0147,2019,655.0,28.1,Borne
GM0147,2020,625.0,26.8,Borne
GM0147,2021,620.0,26.2,Borne
GM0147,2022,800.0,33.2,Borne
GM0147,2023,710.0,29.0,Borne
GM0147,2024,680.0,27.7,Borne
GM0148,2010,665.0,24.4,Dalfsen
GM0148,2011,820.0,29.9,Dalfsen
GM0148,2012,695.0,25.3,Dalfsen
GM0148,2013,700.0,25.4,Dalfsen
GM0148,2014,545.0,19.7,Dalfsen
GM0148,2015,530.0,19.2,Dalfsen
GM0148,2016,480.0,17.3,Dalfsen
GM0148,2017,400.0,14.3,Dalfsen
GM0148,2018,420.0,14.9,Dalfsen
GM0148,2019,440.0,15.5,Dalfsen
GM0148,2020,500.0,17.5,Dalfsen
GM0148,2021,480.0,16.5,Dalfsen
GM0148,2022,490.0,16.8,Dalfsen
GM0148,2023,505.0,17.0,Dalfsen
GM0148,2024,490.0,16.5,Dalfsen
GM0150,2010,7055.0,71.6,Deventer
GM0150,2011,7260.0,73.5,Deventer
GM0150,2012,7095.0,71.9,Deventer
GM0150,2013,6765.0,68.6,Deventer
GM0150,2014,6485.0,66.0,Deventer
GM0150,2015,5620.0,57.0,Deventer
GM0150,2016,5570.0,56.4,Deventer
GM0150,2017,5005.0,50.4,Deventer
GM0150,2018,4725.0,47.4,Deventer
GM0150,2019,4715.0,47.2,Deventer
GM0150,2020,4540.0,45.1,Deventer
GM0150,2021,4225.0,41.7,Deventer
GM0150,2022,4690.0,46.2,Deventer
GM0150,2023,4830.0,47.0,Deventer
GM0150,2024,4885.0,47.2,Deventer
GM0153,2010,14485.0,92.2,Enschede
GM0153,2011,14265.0,90.4,Enschede
GM0153,2012,14430.0,91.3,Enschede
GM0153,2013,14215.0,89.6,Enschede
GM0153,2014,12455.0,78.5,Enschede
GM0153,2015,11120.0,70.1,Enschede
GM0153,2016,11020.0,69.6,Enschede
GM0153,2017,9630.0,60.9,Enschede
GM0153,2018,9000.0,56.9,Enschede
GM0153,2019,9100.0,57.3,Enschede
GM0153,2020,10210.0,64.0,Enschede
GM0153,2021,8495.0,53.2,Enschede
GM0153,2022,10200.0,63.5,Enschede
GM0153,2023,9115.0,56.5,Enschede
GM0153,2024,9530.0,58.9,Enschede
GM0158,2010,1010.0,41.3,Haaksbergen
GM0158,2011,1000.0,40.8,Haaksbergen
GM0158,2012,990.0,40.5,Haaksbergen
GM0158,2013,880.0,36.1,Haaksbergen
GM0158,2014,815.0,33.6,Haaksbergen
GM0158,2015,620.0,25.5,Haaksbergen
GM0158,2016,610.0,25.0,Haaksbergen
GM0158,2017,555.0,22.9,Haaksbergen
GM0158,2018,610.0,25.2,Haaksbergen
GM0158,2019,625.0,25.8,Haaksbergen
GM0158,2020,600.0,24.6,Haaksbergen
GM0158,2021,530.0,22.0,Haaksbergen
GM0158,2022,550.0,22.7,Haaksbergen
GM0158,2023,525.0,21.3,Haaksbergen
GM0158,2024,540.0,22.1,Haaksbergen
GM0160,2010,2560.0,43.4,Hardenberg
GM0160,2011,2645.0,44.6,Hardenberg
GM0160,2012,2505.0,42.2,Hardenberg
GM0160,2013,2260.0,38.0,Hardenberg
GM0160,2014,2070.0,34.7,Hardenberg
GM0160,2015,1895.0,31.8,Hardenberg
GM0160,2016,1680.0,28.2,Hardenberg
GM0160,2017,1595.0,26.5,Hardenberg
GM0160,2018,1635.0,27.0,Hardenberg
GM0160,2019,1695.0,28.0,Hardenberg
GM0160,2020,1625.0,26.6,Hardenberg
GM0160,2021,1615.0,26.3,Hardenberg
GM0160,2022,1675.0,27.1,Hardenberg
GM0160,2023,1555.0,24.9,Hardenberg
GM0160,2024,1455.0,23.2,Hardenberg
GM0163,2010,1175.0,32.8,Hellendoorn
GM0163,2011,1235.0,34.5,Hellendoorn
GM0163,2012,1170.0,32.7,Hellendoorn
GM0163,2013,1005.0,28.1,Hellendoorn
GM0163,2014,875.0,24.4,Hellendoorn
GM0163,2015,840.0,23.6,Hellendoorn
GM0163,2016,770.0,21.6,Hellendoorn
GM0163,2017,715.0,20.0,Hellendoorn
GM0163,2018,755.0,21.0,Hellendoorn
GM0163,2019,705.0,19.7,Hellendoorn
GM0163,2020,795.0,22.2,Hellendoorn
GM0163,2021,740.0,20.6,Hellendoorn
GM0163,2022,815.0,22.7,Hellendoorn
GM0163,2023,835.0,23.0,Hellendoorn
GM0163,2024,840.0,23.1,Hellendoorn
GM0164,2010,5330.0,66.0,Hengelo (O.)
GM0164,2011,5845.0,72.4,Hengelo (O.)
GM0164,2012,5495.0,67.9,Hengelo (O.)
GM0164,2013,5545.0,68.5,Hengelo (O.)
GM0164,2014,4900.0,60.5,Hengelo (O.)
GM0164,2015,4825.0,59.5,Hengelo (O.)
GM0164,2016,4620.0,57.0,Hengelo (O.)
GM0164,2017,4090.0,50.6,Hengelo (O.)
GM0164,2018,4045.0,50.2,Hengelo (O.)
GM0164,2019,3785.0,46.9,Hengelo (O.)
GM0164,2020,3970.0,48.9,Hengelo (O.)
GM0164,2021,3630.0,44.8,Hengelo (O.)
GM0164,2022,3925.0,48.2,Hengelo (O.)
GM0164,2023,3695.0,44.9,Hengelo (O.)
GM0164,2024,3745.0,45.1,Hengelo (O.)
GM0166,2010,2160.0,43.2,Kampen
GM0166,2011,2190.0,43.4,Kampen
GM0166,2012,2035.0,40.2,Kampen
GM0166,2013,1930.0,37.9,Kampen
GM0166,2014,1825.0,35.7,Kampen
GM0166,2015,1755.0,34.1,Kampen
GM0166,2016,1840.0,35.4,Kampen
GM0166,2017,1475.0,28.1,Kampen
GM0166,2018,1705.0,32.0,Kampen
GM0166,2019,1740.0,32.4,Kampen
GM0166,2020,1805.0,33.2,Kampen
GM0166,2021,1720.0,31.6,Kampen
GM0166,2022,1765.0,32.2,Kampen
GM0166,2023,1655.0,29.8,Kampen
GM0166,2024,1490.0,26.5,Kampen
GM0168,2010,830.0,36.6,Losser
GM0168,2011,925.0,40.9,Losser
GM0168,2012,790.0,34.8,Losser
GM0168,2013,855.0,37.8,Losser
GM0168,2014,710.0,31.3,Losser
GM0168,2015,685.0,30.5,Losser
GM0168,2016,665.0,29.7,Losser
GM0168,2017,575.0,25.5,Losser
GM0168,2018,515.0,22.8,Losser
GM0168,2019,595.0,26.4,Losser
GM0168,2020,595.0,26.3,Losser
GM0168,2021,510.0,22.3,Losser
GM0168,2022,585.0,25.4,Losser
GM0168,2023,575.0,24.6,Losser
GM0168,2024,485.0,20.7,Losser
GM0171,2010,2125.0,46.1,Noordoostpolder
GM0171,2011,2060.0,44.6,Noordoostpolder
GM0171,2012,1920.0,41.4,Noordoostpolder
GM0171,2013,1825.0,39.5,Noordoostpolder
GM0171,2014,1615.0,34.8,Noordoostpolder
GM0171,2015,1475.0,31.7,Noordoostpolder
GM0171,2016,1695.0,36.5,Noordoostpolder
GM0171,2017,1675.0,36.0,Noordoostpolder
GM0171,2018,1570.0,33.7,Noordoostpolder
GM0171,2019,1735.0,37.1,Noordoostpolder
GM0171,2020,1785.0,37.8,Noordoostpolder
GM0171,2021,1575.0,33.1,Noordoostpolder
GM0171,2022,1565.0,32.6,Noordoostpolder
GM0171,2023,1580.0,31.7,Noordoostpolder
GM0171,2024,1505.0,30.1,Noordoostpolder
GM0173,2010,1735.0,54.3,Oldenzaal
GM0173,2011,1690.0,52.5,Oldenzaal
GM0173,2012,1595.0,49.5,Oldenzaal
GM0173,2013,1495.0,46.5,Oldenzaal
GM0173,2014,1285.0,39.9,Oldenzaal
GM0173,2015,1390.0,43.2,Oldenzaal
GM0173,2016,1210.0,37.7,Oldenzaal
GM0173,2017,1015.0,31.7,Oldenzaal
GM0173,2018,1025.0,32.2,Oldenzaal
GM0173,2019,1025.0,32.2,Oldenzaal
GM0173,2020,1050.0,32.9,Oldenzaal
GM0173,2021,1015.0,32.1,Oldenzaal
GM0173,2022,1180.0,37.2,Oldenzaal
GM0173,2023,1020.0,31.9,Oldenzaal
GM0173,2024,1005.0,31.6,Oldenzaal
GM0175,2010,745.0,42.7,Ommen
GM0175,2011,750.0,43.2,Ommen
GM0175,2012,610.0,35.2,Ommen
GM0175,2013,670.0,38.8,Ommen
GM0175,2014,625.0,36.1,Ommen
GM0175,2015,525.0,30.3,Ommen
GM0175,2016,625.0,35.4,Ommen
GM0175,2017,420.0,24.1,Ommen
GM0175,2018,480.0,27.3,Ommen
GM0175,2019,535.0,30.1,Ommen
GM0175,2020,505.0,27.9,Ommen
GM0175,2021,420.0,23.1,Ommen
GM0175,2022,530.0,28.7,Ommen
GM0175,2023,440.0,23.2,Ommen
GM0175,2024,500.0,26.2,Ommen
GM0177,2010,1125.0,30.5,Raalte
GM0177,2011,1215.0,33.1,Raalte
GM0177,2012,1040.0,28.4,Raalte
GM0177,2013,1060.0,29.1,Raalte
GM0177,2014,840.0,23.0,Raalte
GM0177,2015,825.0,22.5,Raalte
GM0177,2016,890.0,24.3,Raalte
GM0177,2017,735.0,19.9,Raalte
GM0177,2018,685.0,18.4,Raalte
GM0177,2019,705.0,18.8,Raalte
GM0177,2020,800.0,21.2,Raalte
GM0177,2021,765.0,20.2,Raalte
GM0177,2022,795.0,20.9,Raalte
GM0177,2023,800.0,20.8,Raalte
GM0177,2024,775.0,20.1,Raalte
GM0180,2010,485.0,30.1,Staphorst
GM0180,2011,500.0,30.8,Staphorst
GM0180,2012,490.0,30.1,Staphorst
GM0180,2013,445.0,27.3,Staphorst
GM0180,2014,405.0,24.6,Staphorst
GM0180,2015,410.0,25.1,Staphorst
GM0180,2016,385.0,23.4,Staphorst
GM0180,2017,335.0,20.1,Staphorst
GM0180,2018,330.0,19.5,Staphorst
GM0180,2019,365.0,21.4,Staphorst
GM0180,2020,395.0,22.9,Staphorst
GM0180,2021,355.0,20.7,Staphorst
GM0180,2022,430.0,24.9,Staphorst
GM0180,2023,340.0,19.3,Staphorst
GM0180,2024,385.0,21.6,Staphorst
GM0183,2010,560.0,26.4,Tubbergen
GM0183,2011,535.0,25.3,Tubbergen
GM0183,2012,460.0,21.7,Tubbergen
GM0183,2013,490.0,23.0,Tubbergen
GM0183,2014,440.0,20.7,Tubbergen
GM0183,2015,370.0,17.5,Tubbergen
GM0183,2016,330.0,15.7,Tubbergen
GM0183,2017,330.0,15.6,Tubbergen
GM0183,2018,320.0,15.0,Tubbergen
GM0183,2019,325.0,15.2,Tubbergen
GM0183,2020,320.0,15.1,Tubbergen
GM0183,2021,315.0,14.8,Tubbergen
GM0183,2022,350.0,16.4,Tubbergen
GM0183,2023,375.0,17.6,Tubbergen
GM0183,2024,355.0,16.6,Tubbergen
GM0184,2010,750.0,41.1,Urk
GM0184,2011,635.0,33.9,Urk
GM0184,2012,635.0,33.6,Urk
GM0184,2013,625.0,32.5,Urk
GM0184,2014,575.0,29.6,Urk
GM0184,2015,505.0,25.7,Urk
GM0184,2016,455.0,22.9,Urk
GM0184,2017,415.0,20.5,Urk
GM0184,2018,410.0,20.0,Urk
GM0184,2019,405.0,19.6,Urk
GM0184,2020,595.0,28.2,Urk
GM0184,2021,585.0,27.5,Urk
GM0184,2022,460.0,21.3,Urk
GM0184,2023,465.0,21.3,Urk
GM0184,2024,370.0,16.9,Urk
GM0189,2010,780.0,33.2,Wierden
GM0189,2011,755.0,32.0,Wierden
GM0189,2012,780.0,32.7,Wierden
GM0189,2013,685.0,28.7,Wierden
GM0189,2014,605.0,25.4,Wierden
GM0189,2015,615.0,25.7,Wierden
GM0189,2016,570.0,23.8,Wierden
GM0189,2017,545.0,22.4,Wierden
GM0189,2018,510.0,21.0,Wierden
GM0189,2019,565.0,23.1,Wierden
GM0189,2020,520.0,21.2,Wierden
GM0189,2021,485.0,19.8,Wierden
GM0189,2022,715.0,29.0,Wierden
GM0189,2023,600.0,24.1,Wierden
GM0189,2024,715.0,28.7,Wierden
GM0193,2010,9720.0,81.6,Zwolle
GM0193,2011,9270.0,77.0,Zwolle
GM0193,2012,9400.0,77.3,Zwolle
GM0193,2013,8930.0,72.9,Zwolle
GM0193,2014,7850.0,63.8,Zwolle
GM0193,2015,7485.0,60.4,Zwolle
GM0193,2016,6665.0,53.4,Zwolle
GM0193,2017,6175.0,49.2,Zwolle
GM0193,2018,6275.0,49.8,Zwolle
GM0193,2019,6480.0,50.8,Zwolle
GM0193,2020,6600.0,51.2,Zwolle
GM0193,2021,6885.0,53.0,Zwolle
GM0193,2022,6960.0,53.3,Zwolle
GM0193,2023,6970.0,52.6,Zwolle
GM0193,2024,7050.0,52.9,Zwolle
GM0196,2010,335.0,30.3,Rijnwaarden
GM0196,2011,310.0,28.3,Rijnwaarden
GM0196,2012,340.0,30.9,Rijnwaarden
GM0196,2013,275.0,24.9,Rijnwaarden
GM0196,2014,260.0,23.9,Rijnwaarden
GM0196,2015,310.0,28.5,Rijnwaarden
GM0196,2016,235.0,21.8,Rijnwaarden
GM0196,2017,230.0,21.3,Rijnwaarden
GM0196,2018,0.0,0.0,Rijnwaarden
GM0196,2019,0.0,0.0,Rijnwaarden
GM0196,2020,0.0,0.0,Rijnwaarden
GM0196,2021,0.0,0.0,Rijnwaarden
GM0196,2022,0.0,0.0,Rijnwaarden
GM0196,2023,0.0,0.0,Rijnwaarden
GM0196,2024,0.0,0.0,Rijnwaarden
GM0197,2010,905.0,32.9,Aalten
GM0197,2011,775.0,28.2,Aalten
GM0197,2012,700.0,25.6,Aalten
GM0197,2013,685.0,25.3,Aalten
GM0197,2014,685.0,25.4,Aalten
GM0197,2015,615.0,22.9,Aalten
GM0197,2016,635.0,23.6,Aalten
GM0197,2017,530.0,19.6,Aalten
GM0197,2018,505.0,18.7,Aalten
GM0197,2019,580.0,21.5,Aalten
GM0197,2020,560.0,20.7,Aalten
GM0197,2021,505.0,18.6,Aalten
GM0197,2022,540.0,19.9,Aalten
GM0197,2023,485.0,17.8,Aalten
GM0197,2024,470.0,17.3,Aalten
GM0200,2010,11680.0,75.0,Apeldoorn
GM0200,2011,12225.0,78.3,Apeldoorn
GM0200,2012,11745.0,74.8,Apeldoorn
GM0200,2013,10830.0,68.8,Apeldoorn
GM0200,2014,10165.0,64.5,Apeldoorn
GM0200,2015,8915.0,56.4,Apeldoorn
GM0200,2016,8305.0,52.2,Apeldoorn
GM0200,2017,7360.0,46.0,Apeldoorn
GM0200,2018,7240.0,44.9,Apeldoorn
GM0200,2019,7255.0,44.6,Apeldoorn
GM0200,2020,7670.0,46.8,Apeldoorn
GM0200,2021,6980.0,42.4,Apeldoorn
GM0200,2022,7150.0,43.2,Apeldoorn
GM0200,2023,7070.0,42.3,Apeldoorn
GM0200,2024,7590.0,45.1,Apeldoorn
GM0202,2010,16765.0,114.0,Arnhem
GM0202,2011,16640.0,112.4,Arnhem
GM0202,2012,15215.0,101.9,Arnhem
GM0202,2013,14390.0,96.1,Arnhem
GM0202,2014,13910.0,92.2,Arnhem
GM0202,2015,12620.0,82.9,Arnhem
GM0202,2016,12695.0,82.5,Arnhem
GM0202,2017,11520.0,74.0,Arnhem
GM0202,2018,10755.0,68.4,Arnhem
GM0202,2019,11840.0,74.3,Arnhem
GM0202,2020,11330.0,70.2,Arnhem
GM0202,2021,10725.0,66.0,Arnhem
GM0202,2022,10900.0,66.5,Arnhem
GM0202,2023,11190.0,67.5,Arnhem
GM0202,2024,11645.0,69.5,Arnhem
GM0203,2010,2610.0,49.7,Barneveld
GM0203,2011,2715.0,51.2,Barneveld
GM0203,2012,2485.0,46.4,Barneveld
GM0203,2013,2460.0,45.8,Barneveld
GM0203,2014,2215.0,40.9,Barneveld
GM0203,2015,2170.0,39.7,Barneveld
GM0203,2016,2075.0,37.4,Barneveld
GM0203,2017,1715.0,30.4,Barneveld
GM0203,2018,1750.0,30.6,Barneveld
GM0203,2019,1770.0,30.5,Barneveld
GM0203,2020,1900.0,32.1,Barneveld
GM0203,2021,2000.0,33.4,Barneveld
GM0203,2022,1900.0,31.3,Barneveld
GM0203,2023,1835.0,29.8,Barneveld
GM0203,2024,1905.0,30.5,Barneveld
GM0209,2010,1440.0,56.4,Beuningen
GM0209,2011,1265.0,49.6,Beuningen
GM0209,2012,1200.0,47.1,Beuningen
GM0209,2013,1115.0,44.1,Beuningen
GM0209,2014,1030.0,40.8,Beuningen
GM0209,2015,910.0,36.1,Beuningen
GM0209,2016,890.0,35.1,Beuningen
GM0209,2017,885.0,34.8,Beuningen
GM0209,2018,780.0,30.2,Beuningen
GM0209,2019,895.0,34.5,Beuningen
GM0209,2020,910.0,35.1,Beuningen
GM0209,2021,795.0,30.5,Beuningen
GM0209,2022,730.0,27.8,Beuningen
GM0209,2023,670.0,25.2,Beuningen
GM0209,2024,630.0,23.6,Beuningen
GM0213,2010,1155.0,54.5,Brummen
GM0213,2011,1165.0,55.0,Brummen
GM0213,2012,1010.0,47.4,Brummen
GM0213,2013,1050.0,49.5,Brummen
GM0213,2014,765.0,36.2,Brummen
GM0213,2015,745.0,35.6,Brummen
GM0213,2016,625.0,29.9,Brummen
GM0213,2017,550.0,26.5,Brummen
GM0213,2018,520.0,25.0,Brummen
GM0213,2019,600.0,28.9,Brummen
GM0213,2020,610.0,29.4,Brummen
GM0213,2021,570.0,27.3,Brummen
GM0213,2022,590.0,28.2,Brummen
GM0213,2023,555.0,26.2,Brummen
GM0213,2024,515.0,24.2,Brummen
GM0214,2010,860.0,33.2,Buren
GM0214,2011,965.0,37.1,Buren
GM0214,2012,905.0,34.9,Buren
GM0214,2013,940.0,36.3,Buren
GM0214,2014,865.0,33.2,Buren
GM0214,2015,715.0,27.3,Buren
GM0214,2016,765.0,29.3,Buren
GM0214,2017,640.0,24.3,Buren
GM0214,2018,600.0,22.7,Buren
GM0214,2019,710.0,26.7,Buren
GM0214,2020,770.0,28.9,Buren
GM0214,2021,705.0,26.1,Buren
GM0214,2022,685.0,25.2,Buren
GM0214,2023,630.0,22.8,Buren
GM0214,2024,570.0,20.5,Buren
GM0216,2010,2365.0,86.0,Culemborg
GM0216,2011,2165.0,78.4,Culemborg
GM0216,2012,2085.0,75.5,Culemborg
GM0216,2013,1885.0,68.1,Culemborg
GM0216,2014,1815.0,65.8,Culemborg
GM0216,2015,1610.0,58.4,Culemborg
GM0216,2016,1635.0,59.2,Culemborg
GM0216,2017,1380.0,49.5,Culemborg
GM0216,2018,960.0,34.1,Culemborg
GM0216,2019,1065.0,37.3,Culemborg
GM0216,2020,1330.0,46.0,Culemborg
GM0216,2021,1005.0,34.4,Culemborg
GM0216,2022,1035.0,35.2,Culemborg
GM0216,2023,910.0,30.5,Culemborg
GM0216,2024,845.0,28.3,Culemborg
GM0221,2010,660.0,56.7,Doesburg
GM0221,2011,725.0,62.4,Doesburg
GM0221,2012,580.0,49.9,Doesburg
GM0221,2013,550.0,47.8,Doesburg
GM0221,2014,495.0,43.2,Doesburg
GM0221,2015,550.0,48.3,Doesburg
GM0221,2016,495.0,43.8,Doesburg
GM0221,2017,415.0,36.4,Doesburg
GM0221,2018,375.0,33.1,Doesburg
GM0221,2019,345.0,30.9,Doesburg
GM0221,2020,325.0,29.5,Doesburg
GM0221,2021,305.0,27.7,Doesburg
GM0221,2022,310.0,28.0,Doesburg
GM0221,2023,260.0,23.6,Doesburg
GM0221,2024,295.0,26.6,Doesburg
GM0222,2010,4075.0,72.7,Doetinchem
GM0222,2011,3675.0,65.6,Doetinchem
GM0222,2012,3295.0,58.6,Doetinchem
GM0222,2013,3180.0,56.4,Doetinchem
GM0222,2014,2875.0,51.0,Doetinchem
GM0222,2015,2610.0,46.2,Doetinchem
GM0222,2016,2350.0,41.4,Doetinchem
GM0222,2017,2180.0,38.2,Doetinchem
GM0222,2018,2150.0,37.5,Doetinchem
GM0222,2019,2330.0,40.4,Doetinchem
GM0222,2020,2310.0,39.8,Doetinchem
